observations,r1,r2
3728,-0.3419136897521727,-1.5236390853465704
3729,-0.5991661059569423,0.024874416345275756
373,-0.602592121296996,-0.05239682880182178
3730,-0.7349678036045949,-2.7838923241375935
3731,-0.4793559303932141,0.027250199949262997
3732,-0.3284792890560399,-0.20200080455419755
3733,-0.32317145175710704,-0.08302784330651225
3734,-0.7394857820634041,-0.34270654988634514
3735,-0.4800528432590597,0.05633292716035901
3736,-1.4582430315861643,-0.28287804505796227
3737,-0.3844152543008673,-1.0289225191350897
3738,-0.315074414657426,-0.5095628870951379
3739,-0.8439401812553246,-1.3524963363894853
374,-1.2853967220051676,-0.005247769324958851
3740,-0.7050031217975243,-0.4671068450950716
3741,-0.7908527483822763,-0.37558963811305646
3742,-0.3135019733714131,-0.04054611349805276
3743,-0.3661366429134897,-1.279933106889061
3744,-0.8297959564494366,-1.9762083876565018
3745,-0.48915148560727545,-0.2712002267600014
3746,-0.5799091853647163,0.04897243923885052
3747,-1.242053267910133,0.03409729147383813
3748,-1.1315438491809726,-1.0193702437998726
3749,-0.4572158731824406,0.0797572094033623
375,-0.6568466232888888,-0.21469637644564282
3750,-0.4491417257918826,0.07491679432173909
3751,-0.9460034887829523,0.055536305092566254
3752,-0.7991275112403446,-1.393676906266125
3753,-0.32353848531817947,0.07874671961062553
3754,-0.3416974332454822,-1.3571753964453848
3755,-0.40311931203653606,-0.09058058649815626
3756,-0.44119256081030506,-0.022109649041202786
3757,-0.5667151372698651,0.022070862169310673
3758,-0.8086815077872576,-0.1582523715615857
3759,-1.4409456916614003,-1.1875251438585015
376,-0.5139950386049784,-1.9309616192411292
3760,-0.4348760853148774,-0.9388375290500263
3761,-1.0782829223494848,-2.3206601844619903
3762,-0.3230460969770926,-0.025559968461879648
3763,-0.32716373295903256,-0.531466015548666
3764,-2.3542480380570314,0.015491389081347992
3765,-0.3930681788826447,-0.2487956647265694
3766,-0.3193473782517075,-0.1895162015316249
3767,-0.3392133354860503,0.05857668584686094
3768,-0.823650311014181,0.0773974648455412
3769,-0.6804662996954906,-0.1431487686610622
377,-2.819399143435736,-2.335999214351875
3770,-0.3259266153547765,-0.13313028942383356
3771,-0.4532360727714675,-0.03641373719468291
3772,-2.0192589363395252,-1.8499481494887777
3773,-0.40698512803632586,0.06935730215569968
3774,-0.4267365462067727,-0.43074818329612297
3775,-0.3339507380768981,-0.7646622525400659
3776,-1.0431726562757193,0.01987142820519216
3777,-0.3193306661081729,-0.8675909361410211
3778,-0.6041402004103027,-0.3872691066208579
3779,-0.5132662163882873,-1.1373129753825117
378,-0.5764868518679942,0.08027376175875228
3780,-0.6307623700791568,-0.4983912547715137
3781,-0.6475510420424482,-0.01640954769735778
3782,-0.3340938168877045,0.027481371439358908
3783,-0.32491151436427046,0.03414146151633764
3784,-0.3715621411428546,-0.649312613010399
3785,-0.36439534156061626,-0.19878253465576728
3786,-1.679174133406417,-0.037928579356349565
3787,-1.2487690805190828,-0.9099352998978038
3788,-0.8480154826456529,0.07444088901297063
3789,-0.4112657604547335,-0.03010587918808201
379,-3.3840741630377127,0.015387493127402951
3790,-0.41290153200645846,-0.4342778671696651
3791,-0.6879952169360055,-1.4410027133141863
3792,-0.6427745865580687,-0.8723357736301814
3793,-0.8283413469006637,0.06361020812139198
3794,-0.8439000388955608,-0.34593656790863775
3795,-0.6211028179087663,-0.22834934587811068
3796,-0.4019969578876453,-0.7473168008912503
3797,-0.33145975257445487,-1.1011844242866335
3798,-0.4961065170481068,0.080511808562562
3799,-0.41844489065684926,-0.1330424524377069
38,-0.5071346891933689,0.07217606574928419
380,-0.7251588166988188,-0.4396676593406753
3800,-1.0636447248521033,-0.5418654137322569
3801,-1.7451080483934098,-1.2346682390893342
3802,-0.3160101650919228,-0.19523588809232306
3803,-3.306589314034532,-1.3552146006550627
3804,-0.6168318195441375,0.056086176112316644
3805,-0.31456108790759074,0.03546490430238831
3806,-0.3138087119834484,-0.22531789676180253
3807,-0.43050155078739516,-0.16076337337229282
3808,-0.32855117819662444,-0.2669723425385698
3809,-1.261736635286188,0.07032647601235481
381,-1.8307935121706138,-0.03909392219325142
3810,-1.118796419257543,-1.67585909836674
3811,-0.31534114939728103,-0.1097493906239368
3812,-1.77332108119227,-0.5890719772140688
3813,-2.9151356887009987,-0.8742106218614313
3814,-0.6554768103287306,-0.7126305628437892
3815,-1.016502165530011,-0.9029511857443587
3816,-0.694340521239576,-2.796079819492059
3817,-2.235329064481476,-1.9163791297721005
3818,-2.215100560591175,-0.0055053493192120245
3819,-0.8908376054349672,-0.793646211253836
382,-0.38037117477652954,-0.17441486145135965
3820,-0.4417549181628293,0.06050070949983377
3821,-0.35523882783579674,0.044571764321252066
3822,-1.6411685736897357,-0.01927810726860539
3823,-0.3803841311820178,-1.39251069730464
3824,-0.3269799957456236,-0.7333277633070963
3825,-0.951113346389808,-0.3716707949853068
3826,-0.5893044325829623,-0.01464049266814095
3827,-0.6970788342711308,-1.582582689965418
3828,-0.5557107384352147,-0.9657953738950429
3829,-0.377954016792186,0.07186183852016771
383,-0.35277938839877493,-0.3361984196781681
3830,-0.9012245492230243,-0.5112683760073482
3831,-1.8648750850073421,-1.6776836815654725
3832,-1.7303038232917025,-0.013382513604861257
3833,-0.4690837650414896,-0.18205462867434896
3834,-0.7386853372570017,-1.3062555588942817
3835,-0.4754773025235648,-0.41808509161286916
3836,-0.9480637450076075,-0.3455472349001135
3837,-0.37475370374177985,0.024024423270260976
3838,-0.37764280680571705,0.07738785302843156
3839,-0.3814727098462317,-0.9140041897406388
384,-0.9362206759098757,-0.19623298592834754
3840,-0.8762043431861763,-0.1753302123286572
3841,-0.3279244614133777,-0.4507903301492663
3842,-2.7810713120096566,0.07340566747349021
3843,-0.3173401944111552,0.07046701613721451
3844,-0.36874206756893624,0.07820156956937005
3845,-0.857998171240834,-0.4720738447354613
3846,-0.3140244824258068,-0.7081765632717874
3847,-0.338951483487412,-0.49198236797287165
3848,-0.7535991696702722,-1.7369709952624248
3849,-0.7910390612812739,-0.11692588470382537
385,-1.906664237876226,-0.61709508172261
3850,-0.36976264118345364,0.07909403522252066
3851,-0.3872183627172816,0.08001807451015419
3852,-1.260681669932238,0.022144591878216387
3853,-0.6078949031995078,-0.9228223978566257
3854,-1.906526170243708,-0.1911578569563192
3855,-0.7017529357037116,-0.26988586972088724
3856,-0.5220061863023979,0.026944384648243155
3857,-0.6220135993705131,0.07871934517560811
3858,-0.4373592049123692,-0.21374139996567965
3859,-0.34446432048592524,0.03293042474502082
386,-1.4769353484258163,-0.7074321719421205
3860,-0.6960161580824233,-0.07665590403548694
3861,-0.812333073421583,-1.0716934293045703
3862,-0.6517497576893125,-0.6496232672467867
3863,-0.49915970038001356,-0.40154512879659615
3864,-0.6487151860089806,0.08005940084259115
3865,-0.3209877121525296,-1.1798910668238434
3866,-0.6094950942715673,0.04417463723753969
3867,-0.32458560190721747,-0.48394980466590776
3868,-0.37227048484535885,-0.317792172759417
3869,-0.36115228284711876,-0.1640355680000187
387,-1.2075288020430612,-1.0243659317458524
3870,-0.8426632789615822,-2.190816817485343
3871,-0.31339087296391316,-0.21835261848567783
3872,-0.8035237965095468,-0.5523079882860163
3873,-0.5154945181465841,-0.138497024819699
3874,-0.5916973966211879,-0.011834149751848155
3875,-0.515472591373249,-0.026660433462694727
3876,-0.3302165623199839,0.07026468729282055
3877,-0.44338501175244316,-0.040940981005291185
3878,-0.7858494725998602,-0.8325859162616874
3879,-0.3764942429056591,-0.02288123257132546
388,-1.0419987631372059,-0.8744350358055759
3880,-1.4283432243403902,-0.11220324996009082
3881,-0.6741428787330996,0.07514974780633181
3882,-2.3108668568062294,-0.25300300429295514
3883,-0.31406531544580835,0.08071637039660022
3884,-0.44890753290257607,-0.31706592018062874
3885,-0.44144792247581643,-0.052039933367520136
3886,-0.3978821038298852,-0.2479826646105966
3887,-0.42668137823857955,0.004110857151904623
3888,-0.3506296263531224,-2.2185488652042267
3889,-0.3640537913028347,-0.13838401891052746
389,-0.5585745347748723,0.0792310889951523
3890,-0.51970878898571,0.058474784267132075
3891,-0.6832417135911539,0.07627666001254413
3892,-0.3594493672007639,-0.12486305522357888
3893,-0.5656590059472035,-0.01856681999761707
3894,-0.38529771285903736,-0.4301923373450869
3895,-1.0660556640604435,-0.23569546298655902
3896,-0.3155925602798368,0.03915681514518384
3897,-0.5322175394149553,0.05599958971267108
3898,-0.49991528965145243,-1.4844716859943414
3899,-0.3149277105948168,-0.08844999854815802
39,-1.135348138450455,-0.24815977569064557
390,-0.49244537605299177,-0.13574594540581064
3900,-1.2036032457945134,0.054943686006742876
3901,-0.3492362815624263,-0.3895085173111945
3902,-0.350727524725605,-0.5175804006973854
3903,-0.6081156450805548,0.06833012381676241
3904,-0.826209217566926,0.07933677597674467
3905,-1.4587556487971833,0.07027655508497666
3906,-0.7259597427177145,-2.2453434842106867
3907,-0.6310606494466187,-0.09154047226384987
3908,-0.9274029371219472,-0.055373517396231364
3909,-2.455190940335232,-0.4564582222270438
391,-2.368210893172394,-1.1029930024011527
3910,-0.7090163765123444,-0.07353996834377086
3911,-0.31384126953337355,-0.017193354696176444
3912,-0.3602883362267747,-1.4846648843373536
3913,-1.064116771867777,-0.5098983619704007
3914,-0.44267968258847556,-0.4880206449492829
3915,-0.3177082067348218,-1.0162135110255974
3916,-0.8240044116108987,-2.5965624573892527
3917,-0.42512589240581605,0.06670918073875105
3918,-0.9262432419584223,-0.7147835685423194
3919,-0.4718372535440839,0.08051398652261377
392,-0.7234015030853559,-1.3255017794606716
3920,-0.6573348437379996,0.07772813516127812
3921,-1.7703569640505359,-0.6044876307016036
3922,-0.3175127629658288,-0.38781732503036803
3923,-2.7087971862416906,-0.19673265971032305
3924,-0.8978513595956796,0.05771799265106131
3925,-2.034066306624301,-0.21863956537187113
3926,-1.3637712053197137,-1.3816514735030738
3927,-1.07711600242064,-0.00044791612538826187
3928,-0.6575473842316112,-0.026226061408628418
3929,-0.413248584266165,-0.23899728605327725
393,-5.315353884731471,-0.36785222030432746
3930,-0.8643563282699508,-0.10457102413082381
3931,-0.5564670417209909,-0.23446737326087758
3932,-0.3324634512022618,-4.172345970782431
3933,-3.061366980554011,0.07770910218237685
3934,-3.038784089838741,-0.029508598093828983
3935,-0.40707334140144424,-0.801481997775541
3936,-0.6007313973751933,-0.020174727874106138
3937,-0.5073365143356064,-1.0705618109415638
3938,-0.3159816370350106,0.07174633623379252
3939,-1.031277816747247,0.07962812575887085
394,-1.819250761965258,0.07541696206966024
3940,-0.31934129910463327,-0.15655620283149874
3941,-0.32817567779853984,-0.5683611634220987
3942,-1.2057273439170393,0.07804801041734385
3943,-0.3523373544894393,-0.7706672965991134
3944,-0.33026135999878853,-0.0698824726185672
3945,-0.9750474494272147,-0.16846496333773422
3946,-0.872702966839899,-1.0291021502002389
3947,-0.5435889349597522,-0.026856685122651824
3948,-0.5688963497299842,-0.8073176474583537
3949,-0.359546030341054,0.035332413737559194
395,-0.31371998353562586,-0.013393188257331504
3950,-0.3150688134755516,-0.913839957121007
3951,-1.2282784424528512,-0.06794601568214925
3952,-0.36843494314889064,0.029996204191626824
3953,-0.31789304207241365,-0.06000289887514182
3954,-1.2602740466737838,-1.4294611142850377
3955,-1.208609322700781,0.008766607982663835
3956,-0.6900578923025277,-5.730471698892913
3957,-0.7618008214271144,0.08076607409810974
3958,-0.36303278251177995,-0.4766046399254835
3959,-0.3133934294087989,0.06596157425902122
396,-0.31416022269348265,0.033990651226404246
3960,-0.37330578385990054,-0.23438997773210285
3961,-1.9032546103317745,0.04507738029794746
3962,-0.31386032689272436,-1.208158588541203
3963,-0.40332115998368706,0.08076764962483875
3964,-0.4893497106523566,0.019882392232667107
3965,-0.32324784062942724,-0.011205545361140531
3966,-0.36887774569148285,-0.28953856752035206
3967,-0.4401178133671512,-0.14244958426243803
3968,-0.7016139039726008,-2.760152186188228
3969,-1.766571468451311,-0.12400385886164952
397,-0.3897341253556307,-0.6728544009842417
3970,-0.5331226419919314,-2.2231473559743335
3971,-1.6183044146229824,-0.21313797210827384
3972,-0.5586105608819932,-0.37762153192129727
3973,-0.9464763855050714,0.033205203983194195
3974,-0.6756031832579852,-3.745828425076006
3975,-1.5775493143797368,0.08071263592425731
3976,-0.4236641794798934,-0.25857659730625576
3977,-0.405373299790804,0.06844432516127717
3978,-1.1458116673412981,-1.1774193642523816
3979,-0.39085860193836913,-0.06466425703320022
398,-0.3567379588226603,0.01584396366246063
3980,-1.0649525267399502,0.07090913777174354
3981,-0.3740499817544216,0.0784335851589906
3982,-0.6294168900745984,-0.8717882379023463
3983,-0.5557747053820985,-1.0706360792719378
3984,-0.3887517867250659,0.07986007985203396
3985,-0.5501136821585967,0.06874293442312444
3986,-1.5749696300816778,-1.1853432009689682
3987,-0.3376378680989686,0.0041718916465156575
3988,-0.3226148454144299,-0.27457210517875275
3989,-0.8689797463263245,0.06568498613867003
399,-0.5329860528075879,-0.206275649429699
3990,-0.3321577474071985,0.07896930196505955
3991,-0.4987846531267816,-1.12972760659355
3992,-0.35661276611004483,-1.1627632625834896
3993,-1.4414240708854666,-2.3555816383839123
3994,-0.4395968390886722,-2.306001378217086
3995,-0.749588286715317,-0.5212769057941902
3996,-1.6410207487274646,-3.4953779455798046
3997,-0.5067032044226795,0.011477307913231538
3998,-0.6009474897591869,-0.042383178737713564
3999,-1.3533095077279556,-2.887494652799869
4,-0.650313255451106,-0.06114626628217398
40,-0.8741251287647583,-1.516449353435371
400,-0.3929546458136177,-2.1737916732890827
4000,,
4001,,
4002,,
4003,,
4004,,
4005,,
4006,,
4007,,
4008,,
4009,,
401,-1.048192929787755,-0.03472129492671916
4010,,
4011,,
4012,,
4013,,
4014,,
4015,,
4016,,
4017,,
4018,,
4019,,
402,-1.82644976463011,-0.22958522137784232
4020,,
4021,,
4022,,
4023,,
4024,,
4025,,
4026,,
4027,,
4028,,
4029,,
403,-0.5964418002855043,-0.7015263283024337
4030,,
4031,,
4032,,
4033,,
4034,,
4035,,
4036,,
4037,,
4038,,
4039,,
404,-0.8105291145274605,-1.9394580254603304
4040,,
4041,,
4042,,
4043,,
4044,,
4045,,
4046,,
4047,,
4048,,
4049,,
405,-0.41944812207421467,-1.5005354240842101
4050,,
4051,,
4052,,
4053,,
4054,,
4055,,
4056,,
4057,,
4058,,
4059,,
406,-2.0291256917527107,-2.9162692070305067
4060,,
4061,,
4062,,
4063,,
4064,,
4065,,
4066,,
4067,,
4068,,
4069,,
407,-0.9488473659284732,0.08063496474479608
4070,,
4071,,
4072,,
4073,,
4074,,
4075,,
4076,,
4077,,
4078,,
4079,,
408,-0.3495562086223167,-0.04082673664395786
4080,,
4081,,
4082,,
4083,,
4084,,
4085,,
4086,,
4087,,
4088,,
4089,,
409,-0.4186988397918283,-0.7257335503015405
4090,,
4091,,
4092,,
4093,,
4094,,
4095,,
4096,,
4097,,
4098,,
4099,,
41,-0.43465899166890076,-0.1488458471812497
410,-0.32119879291798475,-0.017419529807742903
4100,,
4101,,
4102,,
4103,,
4104,,
4105,,
4106,,
4107,,
4108,,
4109,,
411,-1.922549796196604,-0.04958829238558318
4110,,
4111,,
4112,,
4113,,
4114,,
4115,,
4116,,
4117,,
4118,,
4119,,
412,-0.35820464986617573,-0.055782501219687336
4120,,
4121,,
4122,,
4123,,
4124,,
4125,,
4126,,
4127,,
4128,,
4129,,
413,-0.33044709668265226,-0.0008002353673133428
4130,,
4131,,
4132,,
4133,,
4134,,
4135,,
4136,,
4137,,
4138,,
4139,,
414,-0.3282790534457788,0.032863669578693966
4140,,
4141,,
4142,,
4143,,
4144,,
4145,,
4146,,
4147,,
4148,,
4149,,
415,-0.31443491754499436,0.08050781924702807
4150,,
4151,,
4152,,
4153,,
4154,,
4155,,
4156,,
4157,,
4158,,
4159,,
416,-0.44494005329493314,-0.19223720281665646
4160,,
4161,,
4162,,
4163,,
4164,,
4165,,
4166,,
4167,,
4168,,
4169,,
417,-1.2645014228303055,-0.6857402599856113
4170,,
4171,,
4172,,
4173,,
4174,,
4175,,
4176,,
4177,,
4178,,
4179,,
418,-1.2667933359717316,0.06882193638247375
4180,,
4181,,
4182,,
4183,,
4184,,
4185,,
4186,,
4187,,
4188,,
4189,,
419,-0.329726797126789,-1.1945811313539005
4190,,
4191,,
4192,,
4193,,
4194,,
4195,,
4196,,
4197,,
4198,,
4199,,
42,-0.8259642577785561,-0.13059354266566636
420,-0.3813214786884979,0.006661743010891175
4200,,
4201,,
4202,,
4203,,
4204,,
4205,,
4206,,
4207,,
4208,,
4209,,
421,-2.1423266245741344,0.051825849086823306
4210,,
4211,,
4212,,
4213,,
4214,,
4215,,
4216,,
4217,,
4218,,
4219,,
422,-1.3805504632757915,0.06849966955009598
4220,,
4221,,
4222,,
4223,,
4224,,
4225,,
4226,,
4227,,
4228,,
4229,,
423,-0.7573027852005498,0.0017419695571076338
4230,,
4231,,
4232,,
4233,,
4234,,
4235,,
4236,,
4237,,
4238,,
4239,,
424,-0.38655957112062644,0.08035622572513328
4240,,
4241,,
4242,,
4243,,
4244,,
4245,,
4246,,
4247,,
4248,,
4249,,
425,-0.4013071711732964,-0.7024042109301184
4250,,
4251,,
4252,,
4253,,
4254,,
4255,,
4256,,
4257,,
4258,,
4259,,
426,-0.320854330326983,-0.023560217296170305
4260,,
4261,,
4262,,
4263,,
4264,,
4265,,
4266,,
4267,,
4268,,
4269,,
427,-0.6150835501376666,-0.2384093937149599
4270,,
4271,,
4272,,
4273,,
4274,,
4275,,
4276,,
4277,,
4278,,
4279,,
428,-0.3162350504555791,0.03857050303735018
4280,,
4281,,
4282,,
4283,,
4284,,
4285,,
4286,,
4287,,
4288,,
4289,,
429,-2.6659527191594385,-0.2967432622721457
4290,,
4291,,
4292,,
4293,,
4294,,
4295,,
4296,,
4297,,
4298,,
4299,,
43,-0.3229665177211007,0.06334397100825895
430,-0.4753654402971469,-0.02764392464318316
4300,,
4301,,
4302,,
4303,,
4304,,
4305,,
4306,,
4307,,
4308,,
4309,,
431,-0.6253053318289146,-0.5973036098033838
4310,,
4311,,
4312,,
4313,,
4314,,
4315,,
4316,,
4317,,
4318,,
4319,,
432,-0.5218050428382909,-0.7542480255444832
4320,,
4321,,
4322,,
4323,,
4324,,
4325,,
4326,,
4327,,
4328,,
4329,,
433,-0.4258459521326655,-0.15746077626603544
4330,,
4331,,
4332,,
4333,,
4334,,
4335,,
4336,,
4337,,
4338,,
4339,,
434,-0.9274631883641768,0.08077699933718631
4340,,
4341,,
4342,,
4343,,
4344,,
4345,,
4346,,
4347,,
4348,,
4349,,
435,-0.6554636838588861,-0.03908910855545335
4350,,
4351,,
4352,,
4353,,
4354,,
4355,,
4356,,
4357,,
4358,,
4359,,
436,-0.3133141919226691,-0.949803870406663
4360,,
4361,,
4362,,
4363,,
4364,,
4365,,
4366,,
4367,,
4368,,
4369,,
437,-0.3793005178117131,-0.45229214435128307
4370,,
4371,,
4372,,
4373,,
4374,,
4375,,
4376,,
4377,,
4378,,
4379,,
438,-0.7977654379102376,-3.8111687873496134
4380,,
4381,,
4382,,
4383,,
4384,,
4385,,
4386,,
4387,,
4388,,
4389,,
439,-0.45029862203926374,-1.4379383640724972
4390,,
4391,,
4392,,
4393,,
4394,,
4395,,
4396,,
4397,,
4398,,
4399,,
44,-2.110730246064034,-0.08547048585878517
440,-0.44711648279737826,0.07854582723018712
4400,,
4401,,
4402,,
4403,,
4404,,
4405,,
4406,,
4407,,
4408,,
4409,,
441,-2.0173441025898162,-0.5592367346578724
4410,,
4411,,
4412,,
4413,,
4414,,
4415,,
4416,,
4417,,
4418,,
4419,,
442,-0.3483327751597811,-0.42311426352516557
4420,,
4421,,
4422,,
4423,,
4424,,
4425,,
4426,,
4427,,
4428,,
4429,,
443,-0.3173292297097645,-0.13584769531756904
4430,,
4431,,
4432,,
4433,,
4434,,
4435,,
4436,,
4437,,
4438,,
4439,,
444,-1.1347635975670105,-0.3294322845778145
4440,,
4441,,
4442,,
4443,,
4444,,
4445,,
4446,,
4447,,
4448,,
4449,,
445,-0.4460435145651813,-0.6819211538971369
4450,,
4451,,
4452,,
4453,,
4454,,
4455,,
4456,,
4457,,
4458,,
4459,,
446,-0.9541438158528551,-0.41439282062643085
4460,,
4461,,
4462,,
4463,,
4464,,
4465,,
4466,,
4467,,
4468,,
4469,,
447,-0.3779954952955191,-0.02010716134142626
4470,,
4471,,
4472,,
4473,,
4474,,
4475,,
4476,,
4477,,
4478,,
4479,,
448,-1.319094726969953,-0.8970027050170283
4480,,
4481,,
4482,,
4483,,
4484,,
4485,,
4486,,
4487,,
4488,,
4489,,
449,-0.31730441852157987,-0.5136682434741536
4490,,
4491,,
4492,,
4493,,
4494,,
4495,,
4496,,
4497,,
4498,,
4499,,
45,-0.6039379952544898,0.013816052130521367
450,-0.5365936989497349,-0.32145655348795327
4500,,
4501,,
4502,,
4503,,
4504,,
4505,,
4506,,
4507,,
4508,,
4509,,
451,-3.5541508635041916,0.06118167254266552
4510,,
4511,,
4512,,
4513,,
4514,,
4515,,
4516,,
4517,,
4518,,
4519,,
452,-3.489492435550294,-0.04539334643963469
4520,,
4521,,
4522,,
4523,,
4524,,
4525,,
4526,,
4527,,
4528,,
4529,,
453,-1.4469258139128467,-0.837799990401719
4530,,
4531,,
4532,,
4533,,
4534,,
4535,,
4536,,
4537,,
4538,,
4539,,
454,-0.31330982405533203,-0.9934866435502053
4540,,
4541,,
4542,,
4543,,
4544,,
4545,,
4546,,
4547,,
4548,,
4549,,
455,-0.9290923852666851,-0.3897975301846289
4550,,
4551,,
4552,,
4553,,
4554,,
4555,,
4556,,
4557,,
4558,,
4559,,
456,-0.9492638119212826,-0.024018321498611342
4560,,
4561,,
4562,,
4563,,
4564,,
4565,,
4566,,
4567,,
4568,,
4569,,
457,-0.4432392925888201,0.058138898624526356
4570,,
4571,,
4572,,
4573,,
4574,,
4575,,
4576,,
4577,,
4578,,
4579,,
458,-0.6475391630063344,-0.2253460733892636
4580,,
4581,,
4582,,
4583,,
4584,,
4585,,
4586,,
4587,,
4588,,
4589,,
459,-0.4217969304868752,0.06998731619590982
4590,,
4591,,
4592,,
4593,,
4594,,
4595,,
4596,,
4597,,
4598,,
4599,,
46,-0.3387767914353634,-0.11533587435135764
460,-0.5076067807350961,-0.10879332980686601
4600,,
4601,,
4602,,
4603,,
4604,,
4605,,
4606,,
4607,,
4608,,
4609,,
461,-0.34532323730250547,-0.31700104141838326
4610,,
4611,,
4612,,
4613,,
4614,,
4615,,
4616,,
4617,,
4618,,
4619,,
462,-0.8659799793439615,-2.5511127530257762
4620,,
4621,,
4622,,
4623,,
4624,,
4625,,
4626,,
4627,,
4628,,
4629,,
463,-0.8018928560985024,-1.498545259977377
4630,,
4631,,
4632,,
4633,,
4634,,
4635,,
4636,,
4637,,
4638,,
4639,,
464,-0.3145413354727126,-0.8377316053965597
4640,,
4641,,
4642,,
4643,,
4644,,
4645,,
4646,,
4647,,
4648,,
4649,,
465,-1.5172829150611906,-1.108635634234986
4650,,
4651,,
4652,,
4653,,
4654,,
4655,,
4656,,
4657,,
4658,,
4659,,
466,-0.36221798451887394,-1.860224691487288
4660,,
4661,,
4662,,
4663,,
4664,,
4665,,
4666,,
4667,,
4668,,
4669,,
467,-1.7175473157221042,-1.6051893463690439
4670,,
4671,,
4672,,
4673,,
4674,,
4675,,
4676,,
4677,,
4678,,
4679,,
468,-0.6665486899595745,-0.011308862594099592
4680,,
4681,,
4682,,
4683,,
4684,,
4685,,
4686,,
4687,,
4688,,
4689,,
469,-0.4446625341865626,-0.03678471371163816
4690,,
4691,,
4692,,
4693,,
4694,,
4695,,
4696,,
4697,,
4698,,
4699,,
47,-0.8513743629239867,0.06941095731155424
470,-0.4777524680553107,-0.1218865132773739
4700,,
4701,,
4702,,
4703,,
4704,,
4705,,
4706,,
4707,,
4708,,
4709,,
471,-0.3134891895350422,-0.23829052139092255
4710,,
4711,,
4712,,
4713,,
4714,,
4715,,
4716,,
4717,,
4718,,
4719,,
472,-0.4022151564858967,0.06120306361250947
4720,,
4721,,
4722,,
4723,,
4724,,
4725,,
4726,,
4727,,
4728,,
4729,,
473,-0.3625181622510919,0.07865067505612978
4730,,
4731,,
4732,,
4733,,
4734,,
4735,,
4736,,
4737,,
4738,,
4739,,
474,-2.011534234073664,-0.07050511617970046
4740,,
4741,,
4742,,
4743,,
4744,,
4745,,
4746,,
4747,,
4748,,
4749,,
475,-0.5559719032780561,-0.44077895824192714
4750,,
4751,,
4752,,
4753,,
4754,,
4755,,
4756,,
4757,,
4758,,
4759,,
476,-0.4086380597279932,0.006565290338919436
4760,,
4761,,
4762,,
4763,,
4764,,
4765,,
4766,,
4767,,
4768,,
4769,,
477,-0.34930016155998883,-0.32020395433816473
4770,,
4771,,
4772,,
4773,,
4774,,
4775,,
4776,,
4777,,
4778,,
4779,,
478,-0.7550710782680721,-0.8947249452330082
4780,,
4781,,
4782,,
4783,,
4784,,
4785,,
4786,,
4787,,
4788,,
4789,,
479,-0.3216132816298054,-0.24699730035010276
4790,,
4791,,
4792,,
4793,,
4794,,
4795,,
4796,,
4797,,
4798,,
4799,,
48,-0.314307807528361,0.03913132647256803
480,-1.302416016759123,-0.08033469842889951
4800,,
4801,,
4802,,
4803,,
4804,,
4805,,
4806,,
4807,,
4808,,
4809,,
481,-0.9960117322206419,-0.1976989628716883
4810,,
4811,,
4812,,
4813,,
4814,,
4815,,
4816,,
4817,,
4818,,
4819,,
482,-0.5958748749033167,-4.893368512652493
4820,,
4821,,
4822,,
4823,,
4824,,
4825,,
4826,,
4827,,
4828,,
4829,,
483,-0.49534020565847886,-0.027027061529967922
4830,,
4831,,
4832,,
4833,,
4834,,
4835,,
4836,,
4837,,
4838,,
4839,,
484,-0.3167721100689336,0.008073632100939435
4840,,
4841,,
4842,,
4843,,
4844,,
4845,,
4846,,
4847,,
4848,,
4849,,
485,-0.8316871033136988,-0.017930538481146868
4850,,
4851,,
4852,,
4853,,
4854,,
4855,,
4856,,
4857,,
4858,,
4859,,
486,-0.7066197426955751,0.04903748236368058
4860,,
4861,,
4862,,
4863,,
4864,,
4865,,
4866,,
4867,,
4868,,
4869,,
487,-0.36536416883510675,-0.025661441245802233
4870,,
4871,,
4872,,
4873,,
4874,,
4875,,
4876,,
4877,,
4878,,
4879,,
488,-0.7505639741657963,-0.013582935031709348
4880,,
4881,,
4882,,
4883,,
4884,,
4885,,
4886,,
4887,,
4888,,
4889,,
489,-1.5565807822992308,-0.42968766729407815
4890,,
4891,,
4892,,
4893,,
4894,,
4895,,
4896,,
4897,,
4898,,
4899,,
49,-0.3458496804766144,-0.21307721171592764
490,-0.9170970485303933,-0.38641335547709516
4900,,
4901,,
4902,,
4903,,
4904,,
4905,,
4906,,
4907,,
4908,,
4909,,
491,-0.6127098461591631,-0.5097572212440034
4910,,
4911,,
4912,,
4913,,
4914,,
4915,,
4916,,
4917,,
4918,,
4919,,
492,-1.002930939202036,-0.37788218618393565
4920,,
4921,,
4922,,
4923,,
4924,,
4925,,
4926,,
4927,,
4928,,
4929,,
493,-0.31624147797490526,-0.09149060710856124
4930,,
4931,,
4932,,
4933,,
4934,,
4935,,
4936,,
4937,,
4938,,
4939,,
494,-1.176491855399894,0.06392316970074209
4940,,
4941,,
4942,,
4943,,
4944,,
4945,,
4946,,
4947,,
4948,,
4949,,
495,-0.5610108606487176,-0.24488779119446208
4950,,
4951,,
4952,,
4953,,
4954,,
4955,,
4956,,
4957,,
4958,,
4959,,
496,-0.8899989056197277,-0.0024716832727425114
4960,,
4961,,
4962,,
4963,,
4964,,
4965,,
4966,,
4967,,
4968,,
4969,,
497,-0.5872423285404388,-1.7848966211891675
4970,,
4971,,
4972,,
4973,,
4974,,
4975,,
4976,,
4977,,
