observations,r1,r2
460,-0.623265305641094,-0.6158640059499078
4600,,
4601,,
4602,,
4603,,
4604,,
4605,,
4606,,
4607,,
4608,,
4609,,
461,0.2528196358003262,-0.8920365405002532
4610,,
4611,,
4612,,
4613,,
4614,,
4615,,
4616,,
4617,,
4618,,
4619,,
462,1.0513314899359592,-2.2943450504859046
4620,,
4621,,
4622,,
4623,,
4624,,
4625,,
4626,,
4627,,
4628,,
4629,,
463,0.9884619394990397,-1.7773062838761493
4630,,
4631,,
4632,,
4633,,
4634,,
4635,,
4636,,
4637,,
4638,,
4639,,
464,0.04825713098723636,-1.3554206081523386
4640,,
4641,,
4642,,
4643,,
4644,,
4645,,
4646,,
4647,,
4648,,
4649,,
465,1.5516194911315289,1.5422983326889872
4650,,
4651,,
4652,,
4653,,
4654,,
4655,,
4656,,
4657,,
4658,,
4659,,
466,0.3128137662528795,-1.9703607957242737
4660,,
4661,,
4662,,
4663,,
4664,,
4665,,
4666,,
4667,,
4668,,
4669,,
467,1.675817986860568,1.8363294365360974
4670,,
4671,,
4672,,
4673,,
4674,,
4675,,
4676,,
4677,,
4678,,
4679,,
468,-0.8404574192428477,0.4293539704475695
4680,,
4681,,
4682,,
4683,,
4684,,
4685,,
4686,,
4687,,
4688,,
4689,,
469,-0.512135024685881,-0.4847497353981061
4690,,
4691,,
4692,,
4693,,
4694,,
4695,,
4696,,
4697,,
4698,,
4699,,
47,-1.0372405178373403,-0.1508408204268402
470,-0.5729443082038126,0.6363873743565595
4700,,
4701,,
4702,,
4703,,
4704,,
4705,,
4706,,
4707,,
4708,,
4709,,
471,-0.017785446666444847,-0.7989835714327681
4710,,
4711,,
4712,,
4713,,
4714,,
4715,,
4716,,
4717,,
4718,,
4719,,
472,0.421223859109902,0.19760792932076862
4720,,
4721,,
4722,,
4723,,
4724,,
4725,,
4726,,
4727,,
4728,,
4729,,
473,0.31280500735583433,-0.06296883924819424
4730,,
4731,,
4732,,
4733,,
4734,,
4735,,
4736,,
4737,,
4738,,
4739,,
474,1.8427774451462804,0.5497509400129198
4740,,
4741,,
4742,,
4743,,
4744,,
4745,,
4746,,
4747,,
4748,,
4749,,
475,0.6962069022558138,1.0211629547577323
4750,,
4751,,
4752,,
4753,,
4754,,
4755,,
4756,,
4757,,
4758,,
4759,,
476,-0.43593160432401595,0.38481850658180294
4760,,
4761,,
4762,,
4763,,
4764,,
4765,,
4766,,
4767,,
4768,,
4769,,
477,-0.2683189694114636,-0.8956888064616161
4770,,
4771,,
4772,,
4773,,
4774,,
4775,,
4776,,
4777,,
4778,,
4779,,
478,0.9399451634624479,1.39687524792852
4780,,
4781,,
4782,,
4783,,
4784,,
4785,,
4786,,
4787,,
4788,,
4789,,
479,0.12844398351347341,0.8097664524114955
4790,,
4791,,
4792,,
4793,,
4794,,
4795,,
4796,,
4797,,
4798,,
4799,,
48,-0.04438883685146529,0.28904656175815563
480,1.4062868418793322,0.5673938858379807
4800,,
4801,,
4802,,
4803,,
4804,,
4805,,
4806,,
4807,,
4808,,
4809,,
481,-1.1684075679483288,0.746328689466922
4810,,
4811,,
4812,,
4813,,
4814,,
4815,,
4816,,
4817,,
4818,,
4819,,
482,-0.7514978218985592,3.1540754661644423
4820,,
4821,,
4822,,
4823,,
4824,,
4825,,
4826,,
4827,,
4828,,
4829,,
483,-0.6028603947096556,-0.4639719676291056
4830,,
4831,,
4832,,
4833,,
4834,,
4835,,
4836,,
4837,,
4838,,
4839,,
484,-0.08295880411932026,-0.3816365292208507
4840,,
4841,,
4842,,
4843,,
4844,,
4845,,
4846,,
4847,,
4848,,
4849,,
485,-1.0181988805767277,0.44460279438127814
4850,,
4851,,
4852,,
4853,,
4854,,
4855,,
4856,,
4857,,
4858,,
4859,,
486,0.8869014822241837,-0.2524591117032344
4860,,
4861,,
4862,,
4863,,
4864,,
4865,,
4866,,
4867,,
4868,,
4869,,
487,0.3216964125736211,0.46101924707900477
4870,,
4871,,
4872,,
4873,,
4874,,
4875,,
4876,,
4877,,
4878,,
4879,,
488,0.9351636757105233,-0.43476986031368314
4880,,
4881,,
4882,,
4883,,
4884,,
4885,,
4886,,
4887,,
4888,,
4889,,
489,-1.5766806299282634,1.0102431381968622
4890,,
4891,,
4892,,
4893,,
4894,,
4895,,
4896,,
4897,,
4898,,
4899,,
49,-0.254893418107309,-0.7667343282928896
490,-1.0989072977724785,-0.9667914316583237
4900,,
4901,,
4902,,
4903,,
4904,,
4905,,
4906,,
4907,,
4908,,
4909,,
491,0.7734209310012564,1.0866141477883007
4910,,
4911,,
4912,,
4913,,
4914,,
4915,,
4916,,
4917,,
4918,,
4919,,
492,1.1742491664530645,-0.9577157163393175
4920,,
4921,,
4922,,
4923,,
4924,,
4925,,
4926,,
4927,,
4928,,
4929,,
493,-0.07629481629082766,-0.5871753731677943
4930,,
4931,,
4932,,
4933,,
4934,,
4935,,
4936,,
4937,,
4938,,
4939,,
494,1.313920417238659,-0.1844251120977745
4940,,
4941,,
4942,,
4943,,
4944,,
4945,,
4946,,
4947,,
4948,,
4949,,
495,-0.7038582723272403,0.8072336165777717
4950,,
4951,,
4952,,
4953,,
4954,,
4955,,
4956,,
4957,,
4958,,
4959,,
496,-1.0739425333879644,0.40835515713020254
4960,,
4961,,
4962,,
4963,,
4964,,
4965,,
4966,,
4967,,
4968,,
4969,,
497,-0.7397600295186282,-1.9315820215729964
4970,,
4971,,
4972,,
4973,,
4974,,
4975,,
4976,,
4977,,
4978,,
4979,,
498,-1.6818264014542763,1.2359669275529062
4980,,
4981,,
4982,,
4983,,
4984,,
4985,,
4986,,
4987,,
4988,,
4989,,
499,0.1572252972912879,0.8502141959373251
4990,,
4991,,
4992,,
4993,,
4994,,
4995,,
4996,,
4997,,
4998,,
4999,,
5,0.7648513744931635,0.3529165319488253
50,0.4278609068312769,1.2134122313151086
500,-1.0221383531391919,-0.9094958899772686
5000,,
5001,,
5002,,
5003,,
5004,,
5005,,
5006,,
5007,,
5008,,
5009,,
501,-0.37782505418417256,0.5962276326140794
5010,,
5011,,
5012,,
5013,,
5014,,
5015,,
5016,,
5017,,
5018,,
5019,,
502,-0.8203494668685574,0.6546694692202493
5020,,
5021,,
5022,,
5023,,
5024,,
5025,,
5026,,
5027,,
5028,,
5029,,
503,0.019320824731385532,0.6878605534560417
5030,,
5031,,
5032,,
5033,,
5034,,
5035,,
5036,,
5037,,
5038,,
5039,,
504,-0.8178093519810645,-0.9907771809646567
5040,,
5041,,
5042,,
5043,,
5044,,
5045,,
5046,,
5047,,
5048,,
5049,,
505,0.011371634205236215,2.510313981368223
5050,,
5051,,
5052,,
5053,,
5054,,
5055,,
5056,,
5057,,
5058,,
5059,,
506,1.1701847621032122,0.3330006828488026
5060,,
5061,,
5062,,
5063,,
5064,,
5065,,
5066,,
5067,,
5068,,
5069,,
507,-0.8150342677415475,0.15507097875085046
5070,,
5071,,
5072,,
5073,,
5074,,
5075,,
5076,,
5077,,
5078,,
5079,,
508,-0.23848990750791174,0.4462444112278119
5080,,
5081,,
5082,,
5083,,
5084,,
5085,,
5086,,
5087,,
5088,,
5089,,
509,0.147101639609706,-1.136611639302217
5090,,
5091,,
5092,,
5093,,
5094,,
5095,,
5096,,
5097,,
5098,,
5099,,
51,1.6142929285386347,0.3335188023015206
510,0.2915071059124317,-0.3483795144191005
5100,,
5101,,
5102,,
5103,,
5104,,
5105,,
5106,,
5107,,
5108,,
5109,,
511,1.4543928896680827,0.28947319413229416
5110,,
5111,,
5112,,
5113,,
5114,,
5115,,
5116,,
5117,,
5118,,
5119,,
512,0.3270804475235921,1.237272736027875
5120,,
5121,,
5122,,
5123,,
5124,,
5125,,
5126,,
5127,,
5128,,
5129,,
513,1.2738471944939878,-0.10621039256792254
5130,,
5131,,
5132,,
5133,,
5134,,
5135,,
5136,,
5137,,
5138,,
5139,,
514,0.33042515520050414,0.3436790029474693
5140,,
5141,,
5142,,
5143,,
5144,,
5145,,
5146,,
5147,,
5148,,
5149,,
515,-1.7867279217288072,0.7266462585326571
5150,,
5151,,
5152,,
5153,,
5154,,
5155,,
5156,,
5157,,
5158,,
5159,,
516,-0.47574946554401776,-0.7145337595402862
5160,,
5161,,
5162,,
5163,,
5164,,
5165,,
5166,,
5167,,
5168,,
5169,,
517,-0.008477953333884273,0.38727873200279994
5170,,
5171,,
5172,,
5173,,
5174,,
5175,,
5176,,
5177,,
5178,,
5179,,
518,1.2567461037699728,1.0635513434406594
5180,,
5181,,
5182,,
5183,,
5184,,
5185,,
5186,,
5187,,
5188,,
5189,,
519,1.5514481396198467,-0.742498941443626
5190,,
5191,,
5192,,
5193,,
5194,,
5195,,
5196,,
5197,,
5198,,
5199,,
52,-0.12078419612847038,1.3554384408141447
520,-0.4089858168521561,1.4221353310008904
5200,,
5201,,
5202,,
5203,,
5204,,
5205,,
5206,,
5207,,
5208,,
5209,,
521,0.012104180818072477,0.3603052476050439
5210,,
5211,,
5212,,
5213,,
5214,,
5215,,
5216,,
5217,,
5218,,
5219,,
522,0.787450570197557,-0.04518780665933411
5220,,
5221,,
5222,,
5223,,
5224,,
5225,,
5226,,
5227,,
5228,,
5229,,
523,-0.08940319530796689,1.2427224541313617
5230,,
5231,,
5232,,
5233,,
5234,,
5235,,
5236,,
5237,,
5238,,
5239,,
524,1.1883435882751705,1.4737384631342474
5240,,
5241,,
5242,,
5243,,
5244,,
5245,,
5246,,
5247,,
5248,,
5249,,
525,-1.146493796778309,0.7310476248409218
5250,,
5251,,
5252,,
5253,,
5254,,
5255,,
5256,,
5257,,
5258,,
5259,,
526,0.7209125055476545,-0.24416730112778062
5260,,
5261,,
5262,,
5263,,
5264,,
5265,,
5266,,
5267,,
5268,,
5269,,
527,0.6476038324896415,-0.036137418919532205
5270,,
5271,,
5272,,
5273,,
5274,,
5275,,
5276,,
5277,,
5278,,
5279,,
528,1.1241092534258474,0.03016216416131691
5280,,
5281,,
5282,,
5283,,
5284,,
5285,,
5286,,
5287,,
5288,,
5289,,
529,-0.28078647349992697,0.5026373592986055
5290,,
5291,,
5292,,
5293,,
5294,,
5295,,
5296,,
5297,,
5298,,
5299,,
53,-1.2018864389519244,0.26845083056991276
530,0.5924676693930797,0.5582848030707591
5300,,
5301,,
5302,,
5303,,
5304,,
5305,,
5306,,
5307,,
5308,,
5309,,
531,-0.1926157618787617,1.5240178712084267
5310,,
5311,,
5312,,
5313,,
5314,,
5315,,
5316,,
5317,,
5318,,
5319,,
532,-0.7301612259177022,-1.194999595307315
5320,,
5321,,
5322,,
5323,,
5324,,
5325,,
5326,,
5327,,
5328,,
5329,,
533,-0.4741013549320503,-1.2031948556262997
5330,,
5331,,
5332,,
5333,,
5334,,
5335,,
5336,,
5337,,
5338,,
5339,,
534,-1.060824342992019,0.43623215960980216
5340,,
5341,,
5342,,
5343,,
5344,,
5345,,
5346,,
5347,,
5348,,
5349,,
535,-0.04663656650895846,-0.34591553481362153
5350,,
5351,,
5352,,
5353,,
5354,,
5355,,
5356,,
5357,,
5358,,
5359,,
536,-0.26030063502578044,-0.9866666218983166
5360,,
5361,,
5362,,
5363,,
5364,,
5365,,
5366,,
5367,,
5368,,
5369,,
537,-1.204935060527694,-0.5116328900920357
5370,,
5371,,
5372,,
5373,,
5374,,
5375,,
5376,,
5377,,
5378,,
5379,,
538,0.10537102352177957,0.11973295777191344
5380,,
5381,,
5382,,
5383,,
5384,,
5385,,
5386,,
5387,,
5388,,
5389,,
539,1.116582500016532,0.804234587183005
5390,,
5391,,
5392,,
5393,,
5394,,
5395,,
5396,,
5397,,
5398,,
5399,,
54,0.05321261349500841,-1.5770133213123096
540,-0.43839986465560143,-1.229906291766445
5400,,
5401,,
5402,,
5403,,
5404,,
5405,,
5406,,
5407,,
5408,,
5409,,
541,2.6252638062939364,1.2586428924680637
5410,,
5411,,
5412,,
5413,,
5414,,
5415,,
5416,,
5417,,
5418,,
5419,,
542,1.227376319425181,1.9179023837091218
5420,,
5421,,
5422,,
5423,,
5424,,
5425,,
5426,,
5427,,
5428,,
5429,,
543,-0.10434373777809075,-0.6909038920522653
5430,,
5431,,
5432,,
5433,,
5434,,
5435,,
5436,,
5437,,
5438,,
5439,,
544,-0.29328195169332677,0.47948187623706096
5440,,
5441,,
5442,,
5443,,
5444,,
5445,,
5446,,
5447,,
5448,,
5449,,
545,-1.3501230484816316,-0.10454718972843166
5450,,
5451,,
5452,,
5453,,
5454,,
5455,,
5456,,
5457,,
5458,,
5459,,
546,0.01202070934964136,0.404749274542743
5460,,
5461,,
5462,,
5463,,
5464,,
5465,,
5466,,
5467,,
5468,,
5469,,
547,-2.4798724499440863,0.4341718302591726
5470,,
5471,,
5472,,
5473,,
5474,,
5475,,
5476,,
5477,,
5478,,
5479,,
548,1.1262447160962905,0.5248369341046543
5480,,
5481,,
5482,,
5483,,
5484,,
5485,,
5486,,
5487,,
5488,,
5489,,
549,-3.6706404430393453,0.6394805018973343
5490,,
5491,,
5492,,
5493,,
5494,,
5495,,
5496,,
5497,,
5498,,
5499,,
55,1.1560968551155943,-0.48558743972032126
550,0.24415837026698678,0.5602405170438047
5500,,
5501,,
5502,,
5503,,
5504,,
5505,,
5506,,
5507,,
5508,,
5509,,
551,-0.47858193171643587,0.8244657685884575
5510,,
5511,,
5512,,
5513,,
5514,,
5515,,
5516,,
5517,,
5518,,
5519,,
552,-0.2498217814722922,-0.02221131250896623
5520,,
5521,,
5522,,
5523,,
5524,,
5525,,
5526,,
5527,,
5528,,
5529,,
553,-0.731001911570183,0.43364654577138434
5530,,
5531,,
5532,,
5533,,
5534,,
5535,,
5536,,
5537,,
5538,,
5539,,
554,2.6497103578089716,-0.24878770663849392
5540,,
5541,,
5542,,
5543,,
5544,,
5545,,
5546,,
5547,,
5548,,
5549,,
555,-1.3666718347323388,-1.1816587550990552
5550,,
5551,,
5552,,
5553,,
5554,,
5555,,
5556,,
5557,,
5558,,
5559,,
556,1.2950009164363778,-0.05549154795001732
5560,,
5561,,
5562,,
5563,,
5564,,
5565,,
5566,,
5567,,
5568,,
5569,,
557,1.2321066731502313,2.3832828760024567
5570,,
5571,,
5572,,
5573,,
5574,,
5575,,
5576,,
5577,,
5578,,
5579,,
558,-1.6360398230425222,-0.1886788716336487
5580,,
5581,,
5582,,
5583,,
5584,,
5585,,
5586,,
5587,,
5588,,
5589,,
559,-1.4567110831504815,-1.117704922506291
5590,,
5591,,
5592,,
5593,,
5594,,
5595,,
5596,,
5597,,
5598,,
5599,,
56,-1.1392415086414924,0.8025903919520058
560,0.6009299581618414,1.3913195517421397
5600,,
5601,,
5602,,
5603,,
5604,,
5605,,
5606,,
5607,,
5608,,
5609,,
561,-1.1504759716649489,0.4359115809478698
5610,,
5611,,
5612,,
5613,,
5614,,
5615,,
5616,,
5617,,
5618,,
5619,,
562,1.3631821549837173,0.8275929234034344
5620,,
5621,,
5622,,
5623,,
5624,,
5625,,
5626,,
5627,,
5628,,
5629,,
563,-0.2871004609288702,2.0146128322482455
5630,,
5631,,
5632,,
5633,,
5634,,
5635,,
5636,,
5637,,
5638,,
5639,,
564,-0.11390164091326432,-0.2178901622787426
5640,,
5641,,
5642,,
5643,,
5644,,
5645,,
5646,,
5647,,
5648,,
5649,,
565,-0.18134689892256417,0.28316929997284185
5650,,
5651,,
5652,,
5653,,
5654,,
5655,,
5656,,
5657,,
5658,,
5659,,
566,0.823815500928592,-1.1218915045311935
5660,,
5661,,
5662,,
5663,,
5664,,
5665,,
5666,,
5667,,
5668,,
5669,,
567,-0.7283564507950765,0.6613638553431829
5670,,
5671,,
5672,,
5673,,
5674,,
5675,,
5676,,
5677,,
5678,,
5679,,
568,-0.8915330484313007,-0.7117813570051479
5680,,
5681,,
5682,,
5683,,
5684,,
5685,,
5686,,
5687,,
5688,,
5689,,
569,0.527244580788935,-1.5712562430238102
5690,,
5691,,
5692,,
5693,,
5694,,
5695,,
5696,,
5697,,
5698,,
5699,,
57,-1.1046087007288918,-0.26989645995443184
570,0.3054545657643175,-0.385115882357142
5700,,
5701,,
5702,,
5703,,
5704,,
5705,,
5706,,
5707,,
5708,,
5709,,
571,0.03452574017652948,-0.003567106216002777
5710,,
5711,,
5712,,
5713,,
5714,,
5715,,
5716,,
5717,,
5718,,
5719,,
572,-0.7773329034187183,-0.15670948533507992
5720,,
5721,,
5722,,
5723,,
5724,,
5725,,
5726,,
5727,,
5728,,
5729,,
573,0.7909661279989709,-1.1134342208247519
5730,,
5731,,
5732,,
5733,,
5734,,
5735,,
5736,,
5737,,
5738,,
5739,,
574,0.3292596233181109,-0.19174917905622132
5740,,
5741,,
5742,,
5743,,
5744,,
5745,,
5746,,
5747,,
5748,,
5749,,
575,-1.3498305314007828,0.8427013831193747
5750,,
5751,,
5752,,
5753,,
5754,,
5755,,
5756,,
5757,,
5758,,
5759,,
576,-0.237757989719499,1.3973780003061038
5760,,
5761,,
5762,,
5763,,
5764,,
5765,,
5766,,
5767,,
5768,,
5769,,
577,-1.3219855809211178,1.4457692125494488
5770,,
5771,,
5772,,
5773,,
5774,,
5775,,
5776,,
5777,,
5778,,
5779,,
578,-0.7964244351906312,0.14847739326353485
5780,,
5781,,
5782,,
5783,,
5784,,
5785,,
5786,,
5787,,
5788,,
5789,,
579,0.621098803940367,1.3029448080993435
5790,,
5791,,
5792,,
5793,,
5794,,
5795,,
5796,,
5797,,
5798,,
5799,,
58,0.8927535557024304,-0.40225960361845736
580,0.632603538627971,-0.3905970162777822
5800,,
5801,,
5802,,
5803,,
5804,,
5805,,
5806,,
5807,,
5808,,
5809,,
581,-0.5475007598229611,-0.47566719800600865
5810,,
5811,,
5812,,
5813,,
5814,,
5815,,
5816,,
5817,,
5818,,
5819,,
582,-0.2326723203938727,-0.5303513922473625
5820,,
5821,,
5822,,
5823,,
5824,,
5825,,
5826,,
5827,,
5828,,
5829,,
583,-0.34595122068914397,-0.9282466360079152
5830,,
5831,,
5832,,
5833,,
5834,,
5835,,
5836,,
5837,,
5838,,
5839,,
584,-0.5645504805134209,1.3783641381068146
5840,,
5841,,
5842,,
5843,,
5844,,
5845,,
5846,,
5847,,
5848,,
5849,,
585,0.07377082105647309,-0.5402584103203792
5850,,
5851,,
5852,,
5853,,
5854,,
5855,,
5856,,
5857,,
5858,,
5859,,
586,1.5518863660340743,0.10824970875873534
5860,,
5861,,
5862,,
5863,,
5864,,
5865,,
5866,,
5867,,
5868,,
5869,,
587,0.024790671858297433,-0.11647983474917027
5870,,
5871,,
5872,,
5873,,
5874,,
5875,,
5876,,
5877,,
5878,,
5879,,
588,0.46106847419467756,-0.2300418482203707
5880,,
5881,,
5882,,
5883,,
5884,,
5885,,
5886,,
5887,,
5888,,
5889,,
589,1.0320123081315045,-0.83542303633133
5890,,
5891,,
5892,,
5893,,
5894,,
5895,,
5896,,
5897,,
5898,,
5899,,
59,0.9289711804521341,-1.0288697561129367
590,0.4339419803529118,-0.5307557209061008
5900,,
5901,,
5902,,
5903,,
5904,,
5905,,
5906,,
5907,,
5908,,
5909,,
591,-1.8918024574756243,0.5953420144812505
5910,,
5911,,
5912,,
5913,,
5914,,
5915,,
5916,,
5917,,
5918,,
5919,,
592,0.2267382567319513,-0.5963347313256839
5920,,
5921,,
5922,,
5923,,
5924,,
5925,,
5926,,
5927,,
5928,,
5929,,
593,-0.39097044101038886,-1.8490425625935227
5930,,
5931,,
5932,,
5933,,
5934,,
5935,,
5936,,
5937,,
5938,,
5939,,
594,2.4056929809425895,-2.1300352269843126
5940,,
5941,,
5942,,
5943,,
5944,,
5945,,
5946,,
5947,,
5948,,
5949,,
595,-0.05276845978532655,-0.3614365804918098
5950,,
5951,,
5952,,
5953,,
5954,,
5955,,
5956,,
5957,,
5958,,
5959,,
596,-0.34919699053205366,-0.5819202787209495
5960,,
5961,,
5962,,
5963,,
5964,,
5965,,
5966,,
5967,,
5968,,
5969,,
597,0.5318079316096723,0.5226493134607267
5970,,
5971,,
5972,,
5973,,
5974,,
5975,,
5976,,
5977,,
5978,,
5979,,
598,-0.5128428132788123,-0.31265749824546746
5980,,
5981,,
5982,,
5983,,
5984,,
5985,,
5986,,
5987,,
5988,,
5989,,
599,-1.537932551172086,0.11134301732026276
5990,,
5991,,
5992,,
5993,,
5994,,
5995,,
5996,,
5997,,
5998,,
5999,,
6,-0.08319007589090588,0.32540595441142367
60,-1.09541224265899,1.0618253093020906
600,0.40397534426200016,3.174878298168102
6000,,
6001,,
6002,,
6003,,
6004,,
6005,,
6006,,
6007,,
6008,,
6009,,
601,-0.30329243412976353,1.532118137581827
6010,,
6011,,
6012,,
6013,,
6014,,
6015,,
6016,,
6017,,
6018,,
6019,,
602,0.9680197372328321,1.3432565908068053
6020,,
6021,,
6022,,
6023,,
6024,,
6025,,
6026,,
6027,,
6028,,
6029,,
603,-0.42210542818375774,-1.5883027179512668
6030,,
6031,,
6032,,
6033,,
6034,,
6035,,
6036,,
6037,,
6038,,
6039,,
604,1.0942629217711508,0.16239931920540324
6040,,
6041,,
6042,,
6043,,
6044,,
6045,,
6046,,
6047,,
6048,,
6049,,
605,-0.1770763279562566,-0.6424882365241374
6050,,
6051,,
6052,,
6053,,
6054,,
6055,,
6056,,
6057,,
6058,,
6059,,
606,0.13808948319675438,1.0993527623122408
6060,,
6061,,
6062,,
6063,,
6064,,
6065,,
6066,,
6067,,
6068,,
6069,,
607,-0.4148909464224493,1.3700067194314363
6070,,
6071,,
6072,,
6073,,
6074,,
6075,,
6076,,
6077,,
6078,,
6079,,
608,0.9863427205761633,0.8150297899789175
6080,,
6081,,
6082,,
6083,,
6084,,
6085,,
6086,,
6087,,
6088,,
6089,,
609,-1.7923555307280898,-1.2612295315045332
6090,,
6091,,
6092,,
6093,,
6094,,
6095,,
6096,,
6097,,
6098,,
6099,,
61,0.6907070699843617,-1.4685535159191254
610,-0.4044680743378487,-0.16865041334642097
6100,,
6101,,
6102,,
6103,,
6104,,
6105,,
6106,,
6107,,
6108,,
6109,,
611,-1.4639539936387622,1.401614931255766
6110,,
6111,,
6112,,
6113,,
6114,,
6115,,
6116,,
6117,,
6118,,
6119,,
612,-0.9987664729506256,-0.42254633615864967
6120,,
6121,,
6122,,
6123,,
6124,,
6125,,
6126,,
6127,,
6128,,
6129,,
613,-0.7803282519104789,-1.715128328680083
6130,,
6131,,
6132,,
6133,,
6134,,
6135,,
6136,,
6137,,
6138,,
6139,,
614,0.9407982064564636,-0.8205808210010784
6140,,
6141,,
6142,,
6143,,
6144,,
6145,,
6146,,
6147,,
6148,,
6149,,
615,0.046990187225981736,-0.9210650518714224
6150,,
6151,,
6152,,
6153,,
6154,,
6155,,
6156,,
6157,,
6158,,
6159,,
616,0.3419494540344744,1.1391295888677828
6160,,
6161,,
6162,,
6163,,
6164,,
6165,,
6166,,
6167,,
6168,,
6169,,
617,-0.6577482185534091,-0.18741028159250192
6170,,
6171,,
6172,,
6173,,
6174,,
6175,,
6176,,
6177,,
6178,,
6179,,
618,0.7566356092315617,-0.9832319628009497
6180,,
6181,,
6182,,
6183,,
6184,,
6185,,
6186,,
6187,,
6188,,
6189,,
619,-0.44211641779904065,-1.0337506220613972
6190,,
6191,,
6192,,
6193,,
6194,,
6195,,
6196,,
6197,,
6198,,
6199,,
62,0.9637539433332762,0.8215151935385963
620,-0.4237279835355099,2.096824359786012
6200,,
6201,,
6202,,
6203,,
6204,,
6205,,
6206,,
6207,,
6208,,
6209,,
621,-0.8758951041739611,0.6878331472293163
6210,,
6211,,
6212,,
6213,,
6214,,
6215,,
6216,,
6217,,
6218,,
6219,,
622,1.9673530879908818,-0.159312141433548
6220,,
6221,,
6222,,
6223,,
6224,,
6225,,
6226,,
6227,,
6228,,
6229,,
623,1.195406861836501,0.09701523657222835
6230,,
6231,,
6232,,
6233,,
6234,,
6235,,
6236,,
6237,,
6238,,
6239,,
624,0.12054650855812615,-1.0419527604899643
6240,,
6241,,
6242,,
6243,,
6244,,
6245,,
6246,,
6247,,
6248,,
6249,,
625,0.4736909129937178,0.009226535566069368
6250,,
6251,,
6252,,
6253,,
6254,,
6255,,
6256,,
6257,,
6258,,
6259,,
626,-1.2824598483526957,1.2246911956562316
6260,,
6261,,
6262,,
6263,,
6264,,
6265,,
6266,,
6267,,
6268,,
6269,,
627,-1.3033622431322378,-0.5385534183606732
6270,,
6271,,
6272,,
6273,,
6274,,
6275,,
6276,,
6277,,
6278,,
6279,,
628,-1.401361863793083,0.42676373801097767
6280,,
6281,,
6282,,
6283,,
6284,,
6285,,
6286,,
6287,,
6288,,
6289,,
629,-0.8143797203537324,-0.8916211431556584
6290,,
6291,,
6292,,
6293,,
6294,,
6295,,
6296,,
6297,,
6298,,
6299,,
63,-0.19775750120712723,-1.427346439008452
630,0.840165760292984,1.3978473242637208
6300,,
6301,,
6302,,
6303,,
6304,,
6305,,
6306,,
6307,,
6308,,
6309,,
631,-0.01058687958415919,0.5799987168538698
6310,,
6311,,
6312,,
6313,,
6314,,
6315,,
6316,,
6317,,
6318,,
6319,,
632,2.4447474439198675,0.7149406004673443
6320,,
6321,,
6322,,
6323,,
6324,,
6325,,
6326,,
6327,,
6328,,
6329,,
633,0.14441290936502574,1.0048285598606825
6330,,
6331,,
6332,,
6333,,
6334,,
6335,,
6336,,
6337,,
6338,,
6339,,
634,-0.39970888063962295,0.2063505695968351
6340,,
6341,,
6342,,
6343,,
6344,,
6345,,
6346,,
6347,,
6348,,
6349,,
635,0.9877096929688212,-0.39122077676774875
6350,,
6351,,
6352,,
6353,,
6354,,
6355,,
6356,,
6357,,
6358,,
6359,,
636,-2.7792582967202457,0.2255459824292077
6360,,
6361,,
6362,,
6363,,
6364,,
6365,,
6366,,
6367,,
6368,,
6369,,
637,-1.5011234994310734,-0.3241861289606204
6370,,
6371,,
6372,,
6373,,
6374,,
6375,,
6376,,
6377,,
6378,,
6379,,
638,0.4705410390521877,0.7276875942410712
6380,,
6381,,
6382,,
6383,,
6384,,
6385,,
6386,,
6387,,
6388,,
6389,,
639,-0.12919395818540055,0.6495736807222382
6390,,
6391,,
6392,,
6393,,
6394,,
6395,,
6396,,
6397,,
6398,,
6399,,
64,-0.1347924421297277,-0.2357166892259877
640,-0.0494197580849354,0.42324527873998974
6400,,
6401,,
6402,,
6403,,
6404,,
6405,,
6406,,
6407,,
6408,,
6409,,
641,-1.3728972187499626,0.16817579741715422
6410,,
6411,,
6412,,
6413,,
6414,,
6415,,
6416,,
6417,,
6418,,
6419,,
642,0.4411180624711703,0.7619124385217987
6420,,
6421,,
6422,,
6423,,
6424,,
6425,,
6426,,
6427,,
6428,,
6429,,
643,-1.021474244099175,-0.282581641348524
6430,,
6431,,
6432,,
6433,,
6434,,
6435,,
6436,,
6437,,
6438,,
6439,,
644,0.09544654306317635,0.5524791810359727
6440,,
6441,,
6442,,
6443,,
6444,,
6445,,
6446,,
6447,,
6448,,
6449,,
645,-0.9714238725493967,0.8597366142865487
6450,,
6451,,
6452,,
6453,,
6454,,
6455,,
6456,,
6457,,
6458,,
6459,,
646,-0.3531536959835213,1.6772869564241808
6460,,
6461,,
6462,,
6463,,
6464,,
6465,,
6466,,
6467,,
6468,,
6469,,
647,2.109367140623357,-0.027714885269671228
6470,,
6471,,
6472,,
6473,,
6474,,
6475,,
6476,,
6477,,
6478,,
6479,,
648,-0.3860975936686615,-0.13943267019847733
6480,,
6481,,
6482,,
6483,,
6484,,
6485,,
6486,,
6487,,
6488,,
6489,,
649,-0.09590471099806726,-0.5336253987418914
6490,,
6491,,
6492,,
6493,,
6494,,
6495,,
6496,,
6497,,
6498,,
6499,,
65,0.8539675318981924,-0.3431807033855368
650,-0.06476510712975217,0.09143612164625939
6500,,
6501,,
6502,,
6503,,
6504,,
6505,,
6506,,
6507,,
6508,,
6509,,
651,0.2749264227229702,1.282538862228243
6510,,
6511,,
6512,,
